person_in_placeContext	entity ID	placeName as written	_ - id	_ - uri
birthPlace	000163179	Essaouira (Morocco)	149	http://geo-kima.org/place/149
birthPlace	000163193	Koło (Konin, Poland)	12012	http://geo-kima.org/place/12012
birthPlace	000163196	Sambir (Sambirsʹkyĭ raĭon, Ukraine)	12414	http://geo-kima.org/place/12414
birthPlace	000163209	Šakiai (Lithuania)	20396	http://geo-kima.org/place/20396
birthPlace	000163234	Dr'aa?	TBA	
birthPlace	000163236	Odesa (Ukraine)	740	http://geo-kima.org/place/740
birthPlace	000163241	Tétouan (Morocco)	TBA	
birthPlace	000163245	Seville (Spain)	7679	http://geo-kima.org/place/7679
birthPlace	000163251	Iōannina (Greece)	10532	http://geo-kima.org/place/10532
birthPlace	000163254	Fès (Morocco)	TBA	
birthPlace	000163259	Fès (Morocco)	TBA	
birthPlace	000163268	Jerusalem (Israel)	691	http://geo-kima.org/place/691
birthPlace	000163270	Minsk (Belarus)	248	http://geo-kima.org/place/248
birthPlace	000163273	Ceuta (Spain)	8782	http://geo-kima.org/place/8782
birthPlace	000163281	Rozwadów (Poland)	18120	http://geo-kima.org/place/18120
birthPlace	000163288	South River (N.J.)	TBA	
birthPlace	000163289	Barnow	TBA	
birthPlace	000163309	Lʹviv (Ukraine)	166	http://geo-kima.org/place/166
birthPlace	000163315	Koritz	TBA	
birthPlace	000163325	Jaffa (Tel Aviv-Yafo, Israel)	629	http://geo-kima.org/place/629
birthPlace	000163329	Cieszanow (Poland)	20124	http://geo-kima.org/place/20124
birthPlace	000163330	Pasvalys (Lithuania)	19267	http://geo-kima.org/place/19267
birthPlace	000163332	Lask (Poland)	22529	http://geo-kima.org/place/22529
birthPlace	000163338	Moravia (Czech Republic)	10660	http://geo-kima.org/place/10660
birthPlace	000163339	Zamość (Poland)	962	http://geo-kima.org/place/962
birthPlace	000163344	Brody (Ukraine)	677	http://geo-kima.org/place/677
birthPlace	000163351	Narbonne (France)	10031	http://geo-kima.org/place/10031
birthPlace	000163358	Vilnius (Lithuania)	943	http://geo-kima.org/place/943
birthPlace	000163363	Nadvirna (Ukraine)	1640	http://geo-kima.org/place/1640
birthPlace	000163364	Mikulov (Jihomoravský kraj, Czech Republic)	18583	http://geo-kima.org/place/18583
birthPlace	000163369	Piotrkow Trybunalski (Poland)	250	http://geo-kima.org/place/250
birthPlace	000163388	Tunis (Tunisia)	7979	http://geo-kima.org/place/7979
birthPlace	000163399	Siedlce (Poland)	294	http://geo-kima.org/place/294
birthPlace	000163403	Loev	TBA	
birthPlace	000163407	Mahili︠o︡ŭ (Belarus)	10965	http://geo-kima.org/place/10965
birthPlace	000163415	Topol̕čany (Slovakia)	10558	http://geo-kima.org/place/10558
birthPlace	000163754	Tripoli (Libya)	11763	http://geo-kima.org/place/11763
birthPlace	000163771	Vileĭka (Minskai︠a︡ voblastsʹ, Belarus)	6103	http://geo-kima.org/place/6103
birthPlace	000163779	Heidkrug	TBA	
birthPlace	000163783	Vilnius (Lithuania)	943	http://geo-kima.org/place/943
birthPlace	000163807	Frankfurt am Main (Germany)	422	http://geo-kima.org/place/422
birthPlace	000163810	Szerednye	TBA	
birthPlace	000163811	Hajdúsámson (Hungary)	23498	http://geo-kima.org/place/23498
birthPlace	000163824	Soviet Union	9562	http://geo-kima.org/place/9562
birthPlace	000163836	Ivano-Frankivsʹk (Ukraine)	12867	http://geo-kima.org/place/12867
birthPlace	000163843	Berlin (Germany)	578	http://geo-kima.org/place/578
birthPlace	000163846	Cambridge (England)	438	http://geo-kima.org/place/438
birthPlace	000163855	Poland	7313	http://geo-kima.org/place/7313
birthPlace	000163856	Minsk (Belarus)	248	http://geo-kima.org/place/248
birthPlace	000163859	Petah Tikva (Israel)	426	http://geo-kima.org/place/426
birthPlace	000163891	Vilnius (Lithuania)	943	http://geo-kima.org/place/943
birthPlace	000163894	Stolin (Belarus)	14198	http://geo-kima.org/place/14198
birthPlace	000163900	Michaliszki	TBA	
birthPlace	000163901	Karlin (Belarus)	10484	http://geo-kima.org/place/10484
birthPlace	000163905	Glogow ,Glogau	TBA	
birthPlace	000163909	Ostroh (Ukraine)	633	http://geo-kima.org/place/633
birthPlace	000163922	Shīrāz (Iran)	8061	http://geo-kima.org/place/8061
birthPlace	000163923	Narbonne (France)	10031	http://geo-kima.org/place/10031
birthPlace	000163948	Zikhron Ya'akov (Israel)	8254	http://geo-kima.org/place/8254
birthPlace	000163988	Los Angeles (Calif.)	154	http://geo-kima.org/place/154
birthPlace	000163994	Cape May Point (N.J.)	14281	http://geo-kima.org/place/14281
birthPlace	000164011	Médéa (Algeria)	22484	http://geo-kima.org/place/22484
birthPlace	000164021	Warsaw (Poland)	953	http://geo-kima.org/place/953
birthPlace	000164026	Odesa (Ukraine)	740	http://geo-kima.org/place/740
birthPlace	000164029	Łęczyca (Poland)	20649	http://geo-kima.org/place/20649
birthPlace	000164031	Fürth (Germany)	167	http://geo-kima.org/place/167
birthPlace	000164032	Monastyrysʹka (Ukraine)	TBA	
birthPlace	000164040	Vienna (Austria)	945	http://geo-kima.org/place/945
birthPlace	000164062	Turiĭsʹk (Ukraine)	20696	http://geo-kima.org/place/20696
birthPlace	000164067	Fürth (Germany)	167	http://geo-kima.org/place/167
birthPlace	000164074	Brody (Ukraine)	677	http://geo-kima.org/place/677
birthPlace	000164091	Buchach (Ukraine)	360	http://geo-kima.org/place/360
birthPlace	000164095	Rudky (Lʹvivsʹka oblastʹ, Ukraine)	13153	http://geo-kima.org/place/13153
birthPlace	000164097	Amsterdam (Netherlands)	550	http://geo-kima.org/place/550
birthPlace	000164101	Warsaw (Poland)	953	http://geo-kima.org/place/953
birthPlace	000164289	Ivano-Frankivsʹk (Ukraine)	12867	http://geo-kima.org/place/12867
birthPlace	000164302	Hrodna (Belarus)	882	http://geo-kima.org/place/882
birthPlace	000164306	Zamość (Poland)	962	http://geo-kima.org/place/962
birthPlace	000164325	Jerusalem (Israel)	691	http://geo-kima.org/place/691
birthPlace	000164327	Worms (Germany)	7776	http://geo-kima.org/place/7776
birthPlace	000164330	Almas	TBA	
birthPlace	000164332	Kromau	TBA	
birthPlace	000164349	Łódź (Poland)	179	http://geo-kima.org/place/179
birthPlace	000164375	Hadera (Israel)	858	http://geo-kima.org/place/858
birthPlace	000164385	Žinkovy (Czech Republic)	TBA	
birthPlace	000164387	Poland	7313	http://geo-kima.org/place/7313
birthPlace	000164430	Strzeliska	TBA	
birthPlace	000164431	Amsterdam (Netherlands)	550	http://geo-kima.org/place/550
birthPlace	000164432	Metz (France)	672	http://geo-kima.org/place/672
birthPlace	000164433	Galicia, Poland	TBA	
birthPlace	000164436	Ivano-Frankivsʹk (Ukraine)	12867	http://geo-kima.org/place/12867
birthPlace	000164452	Dąbrowa Białostocka (Poland)	13737	http://geo-kima.org/place/13737
birthPlace	000164459	Galicia (Poland and Ukraine)	1473	http://geo-kima.org/place/1473
birthPlace	000164461	Yampol	TBA	
birthPlace	000164463	Lesko (Poland)	11393	http://geo-kima.org/place/11393
birthPlace	000164474	Tel Aviv-Yafo (Israel)	272	http://geo-kima.org/place/272
birthPlace	000164496	Israel	697	http://geo-kima.org/place/697
birthPlace	000164548	Vienna (Austria)	945	http://geo-kima.org/place/945
birthPlace	000164552	Dnipropetrovsʹk (Ukraine)	TBA	
birthPlace	000164579	Jezierzany	TBA	
birthPlace	000164590	Einsenstadt	TBA	
birthPlace	000164591	Buchach (Ukraine)	360	http://geo-kima.org/place/360
birthPlace	000164599	Prague (Czech Republic)	638	http://geo-kima.org/place/638
birthPlace	000164601	Nikolayev	TBA	
birthPlace	000164616	Odesa (Ukraine)	740	http://geo-kima.org/place/740
birthPlace	000164622	Pilviškiai (Lithuania)	23556	http://geo-kima.org/place/23556
birthPlace	000164624	Babinavichy (Belarus)	22497	http://geo-kima.org/place/22497
birthPlace	000164626	Giv'at Brener (Israel)	751	http://geo-kima.org/place/751
birthPlace	000164632	Galicia (Poland and Ukraine)	1473	http://geo-kima.org/place/1473
birthPlace	000164634	Sambir (Sambirsʹkyĭ raĭon, Ukraine)	12414	http://geo-kima.org/place/12414
birthPlace	000164639	Sambir (Sambirsʹkyĭ raĭon, Ukraine)	12414	http://geo-kima.org/place/12414
birthPlace	000164643	New York (N.Y.)	32	http://geo-kima.org/place/32
birthPlace	000164653	Krolowka	TBA	
birthPlace	000164658	Szydłowiec (Województwo Mazowieckie, Poland)	724	http://geo-kima.org/place/724
birthPlace	000164660	Sassin, Sasvar	TBA	
birthPlace	000164662	Shchuchyn (Belarus)	17140	http://geo-kima.org/place/17140
birthPlace	000164677	Brody (Ukraine)	677	http://geo-kima.org/place/677
birthPlace	000164679	Lʹviv (Ukraine)	166	http://geo-kima.org/place/166
birthPlace	000164680	Lʹviv (Ukraine)	166	http://geo-kima.org/place/166
birthPlace	000164689	Zhidachov	TBA	
birthPlace	000164690	Galicia, Poland?	TBA	
birthPlace	000164691	Zhidachov	TBA	
birthPlace	000164692	Zhidachov	TBA	
birthPlace	000164693	Zhidachov	TBA	
birthPlace	000164694	Galicia, poland?	TBA	
birthPlace	000164695	Strzyżów (Rzeszów, Poland)	16905	http://geo-kima.org/place/16905
birthPlace	000164703	Novaia Praga	TBA	
birthPlace	000164712	Tel Aviv-Yafo (Israel)	272	http://geo-kima.org/place/272
birthPlace	000164714	Tel Aviv-Yafo (Israel)	272	http://geo-kima.org/place/272
birthPlace	000164722	Russia, Ostrog	TBA	
birthPlace	000164725	Jerusalem (Israel)	691	http://geo-kima.org/place/691
birthPlace	000164732	Tavria	TBA	
birthPlace	000164745	Kobryn (Belarus)	383	http://geo-kima.org/place/383
birthPlace	000164746	Poznań (Poland)	84	http://geo-kima.org/place/84
birthPlace	000164748	Iași (Romania)	669	http://geo-kima.org/place/669
birthPlace	000164782	Svislach (Hrodzenskaia voblasts, Belarus)	17520	http://geo-kima.org/place/17520
birthPlace	000164807	Eleusis (Greece)	13576	http://geo-kima.org/place/13576
birthPlace	000164813	Thessalonikē (Greece)	103	http://geo-kima.org/place/103
birthPlace	000164815	Regensburg (Germany)	7275	http://geo-kima.org/place/7275
birthPlace	000164819	Zhytomyr (Ukraine)	957	http://geo-kima.org/place/957
birthPlace	000164822	Slonim (Belarus)	102	http://geo-kima.org/place/102
birthPlace	000164849	Voronovo (Moscow, Russia)	TBA	
birthPlace	000164862	Sanok (Poland)	106	http://geo-kima.org/place/106
birthPlace	000164883	Zamora (Spain)	7505	http://geo-kima.org/place/7505
birthPlace	000164886	Minsk (Belarus)	248	http://geo-kima.org/place/248
birthPlace	000164921	İzmir (Turkey)	707	http://geo-kima.org/place/707
birthPlace	000164922	Bursa İli (Turkey)	16897	http://geo-kima.org/place/16897
birthPlace	000164937	Berlin (Germany)	578	http://geo-kima.org/place/578
birthPlace	000164940	Korma	TBA	
birthPlace	000164954	En Shemer (Israel)	69	http://geo-kima.org/place/69
birthPlace	000164963	Šiauliai (Lithuania)	298	http://geo-kima.org/place/298
birthPlace	000164990	Altenkunstadt (Germany)	17549	http://geo-kima.org/place/17549
birthPlace	000164993	Łęczna (Lublin, Poland)	TBA	
birthPlace	000165005	Sarajevo (Bosnia and Hercegovina)	8286	http://geo-kima.org/place/8286
birthPlace	000165009	Prague (Czech Republic)	638	http://geo-kima.org/place/638
birthPlace	000165012	Nowogródek (Poland)	11576	http://geo-kima.org/place/11576
birthPlace	000165024	Jerusalem (Israel)	691	http://geo-kima.org/place/691
birthPlace	000165040	Istanbul (Turkey)	533	http://geo-kima.org/place/533
birthPlace	000165045	Nowy Wiśnicz (Poland)	TBA	
birthPlace	000165046	France	6399	http://geo-kima.org/place/6399
birthPlace	000165049	Finale	TBA	
birthPlace	000165051	Oxford or London	TBA	
birthPlace	000165065	Mogielnica	TBA	
birthPlace	000165074	Cleveland (Ohio)	402	http://geo-kima.org/place/402
birthPlace	000165085	Germany	TBA	
birthPlace	000165089	Brody (Ukraine)	677	http://geo-kima.org/place/677
birthPlace	000165090	Stzyzoew	TBA	
birthPlace	000165102	Bratislava (Slovakia)	574	http://geo-kima.org/place/574
birthPlace	000165106	London (England)	688	http://geo-kima.org/place/688
birthPlace	000165115	Caikiskis	TBA	
birthPlace	000165116	Radun	TBA	
birthPlace	000165117	Kaunas (Lithuania)	382	http://geo-kima.org/place/382
birthPlace	000165123	Pinsk (Belarus)	409	http://geo-kima.org/place/409
birthPlace	000165129	Sprynia	TBA	
birthPlace	000165131	Erfurt (Germany)	13457	http://geo-kima.org/place/13457
birthPlace	000165144	Brest	TBA	
birthPlace	000165151	Thessalonikē (Greece)	103	http://geo-kima.org/place/103
birthPlace	000165170	Jerusalem (Israel)	691	http://geo-kima.org/place/691
birthPlace	000165184	Lublin (Poland)	174	http://geo-kima.org/place/174
birthPlace	000165198	Galicia (Poland and Ukraine)	1473	http://geo-kima.org/place/1473
birthPlace	000165200	Warsaw (Poland)	953	http://geo-kima.org/place/953
birthPlace	000165211	Ben Shemen (Israel)	26097	http://geo-kima.org/place/26097
birthPlace	000165213	Eišiškės (Lithuania)	15854	http://geo-kima.org/place/15854
birthPlace	000165214	Eišiškės (Lithuania)	15854	http://geo-kima.org/place/15854
birthPlace	000165224	Marrakech (Morocco)	TBA	
birthPlace	000165229	Istanbul (Turkey)	533	http://geo-kima.org/place/533
birthPlace	000165242	Kornitza	TBA	
birthPlace	000165248	Slonim (Belarus)	102	http://geo-kima.org/place/102
birthPlace	000165266	Sarajevo (Bosnia and Hercegovina)	8286	http://geo-kima.org/place/8286
birthPlace	000165283	Gadilovichi	TBA	
birthPlace	000165299	Joigny (France)	17491	http://geo-kima.org/place/17491
birthPlace	000165300	Arolsen (Germany)	12786	http://geo-kima.org/place/12786
birthPlace	000165342	Essaouira (Morocco)	149	http://geo-kima.org/place/149
birthPlace	000165343	Brat︠s︡lav (Ukraine)	18550	http://geo-kima.org/place/18550
birthPlace	000165352	Iuriev, Tartu, Dorpat	TBA	
birthPlace	000165354	Netherlands	6086	http://geo-kima.org/place/6086
birthPlace	000165362	Stropkov (Slovakia)	17995	http://geo-kima.org/place/17995
birthPlace	000165371	Thessalonikē (Greece)	103	http://geo-kima.org/place/103
birthPlace	000165374	Prague (Czech Republic)	638	http://geo-kima.org/place/638
birthPlace	000165375	Thessalonikē (Greece)	103	http://geo-kima.org/place/103
birthPlace	000165389	Bălți (Moldova)	18584	http://geo-kima.org/place/18584
birthPlace	000165404	Thessalonikē (Greece)	103	http://geo-kima.org/place/103
birthPlace	000165417	Tarnów (Województwo Małopolskie, Poland)	TBA	
birthPlace	000165434	Saint Petersburg (Russia)	678	http://geo-kima.org/place/678
birthPlace	000165437	Letchworth (England)	9361	http://geo-kima.org/place/9361
birthPlace	000165438	Portsmouth (Va.)	10978	http://geo-kima.org/place/10978
birthPlace	000165445	Bristol (Pa.)	TBA	
birthPlace	000165447	Racine (Wis.)	7697	http://geo-kima.org/place/7697
birthPlace	000165454	Ukmerge (Lithuania)	20082	http://geo-kima.org/place/20082
birthPlace	000165469	Krekenava (Lithuania)	11879	http://geo-kima.org/place/11879
birthPlace	000165475	Cologne (Germany)	437	http://geo-kima.org/place/437
birthPlace	000165482	Lʹviv (Ukraine)	166	http://geo-kima.org/place/166
birthPlace	000165483	Indianapolis (Ind.)	608	http://geo-kima.org/place/608
birthPlace	000165488	Vilkaviškis (Lithuania)	944	http://geo-kima.org/place/944
birthPlace	000165509	Meknès (Morocco)	TBA	
birthPlace	000165561	Ukraine	9105	http://geo-kima.org/place/9105
birthPlace	000165568	Famagusta (Cyprus)	14382	http://geo-kima.org/place/14382
birthPlace	000165571	Jerusalem (Israel)	691	http://geo-kima.org/place/691
birthPlace	000165599	Vilnius (Lithuania)	943	http://geo-kima.org/place/943
birthPlace	000165601	Nemirow	TBA	
birthPlace	000165617	Serock (Warsaw, Poland)	15085	http://geo-kima.org/place/15085
birthPlace	000165621	Jerusalem (Israel)	691	http://geo-kima.org/place/691
birthPlace	000165622	Brahin (Belarus)	22467	http://geo-kima.org/place/22467
birthPlace	000165627	Hrodna (Belarus)	882	http://geo-kima.org/place/882
birthPlace	000165628	Lyuban	TBA	
birthPlace	000165630	Vilnius (Lithuania)	943	http://geo-kima.org/place/943
birthPlace	000165638	Łęczna (Lublin, Poland)	TBA	
birthPlace	000165639	Ożarów (Poland)	18359	http://geo-kima.org/place/18359
birthPlace	000165641	Grajewo (Poland)	883	http://geo-kima.org/place/883
birthPlace	000165651	Momostenango (Guatemala)	17654	http://geo-kima.org/place/17654
birthPlace	000165655	United States	6421	http://geo-kima.org/place/6421
birthPlace	000165656	Porto (Portugal)	6999	http://geo-kima.org/place/6999
birthPlace	000165663	Vienna (Austria)	945	http://geo-kima.org/place/945
birthPlace	000165665	Bialykamen	TBA	
birthPlace	000165666	Austria	7645	http://geo-kima.org/place/7645
birthPlace	000165904	San Miguel (El Salvador)	9470	http://geo-kima.org/place/9470
birthPlace	000165920	Vilnius (Lithuania)	943	http://geo-kima.org/place/943
birthPlace	000165940	Edirne (Turkey)	736	http://geo-kima.org/place/736
birthPlace	000165948	Kaunas?	TBA	
birthPlace	000165951	Novomyrhorod (Ukraine)	26112	http://geo-kima.org/place/26112
birthPlace	000165969	Poland	7313	http://geo-kima.org/place/7313
birthPlace	000165977	Jerusalem (Israel)	691	http://geo-kima.org/place/691
birthPlace	000166002	Włocławek (Poland)	15730	http://geo-kima.org/place/15730
birthPlace	000166003	Brody (Ukraine)	677	http://geo-kima.org/place/677
birthPlace	000166004	Pinczów (Poland)	1687	http://geo-kima.org/place/1687
birthPlace	000166008	Galicia Ukrain	TBA	
birthPlace	000166056	Lublin (Poland)	174	http://geo-kima.org/place/174
birthPlace	000166076	Galicia, Poland?	TBA	
birthPlace	000166121	Cherkazy	TBA	
birthPlace	000166134	Krakow (Poland)	489	http://geo-kima.org/place/489
birthPlace	000166140	Butte (Mont.)	10815	http://geo-kima.org/place/10815
birthPlace	000166191	Blackburn (England)	15551	http://geo-kima.org/place/15551
birthPlace	000166224	Hrodna (Belarus)	882	http://geo-kima.org/place/882
birthPlace	000166225	Hamburg-Altona (Hamburg, Germany)	TBA	
birthPlace	000166229	Tykocin (Poland)	19001	http://geo-kima.org/place/19001
birthPlace	000166235	Galicia, Ukrain	TBA	
birthPlace	000166238	Aleppo (Syria)	794	http://geo-kima.org/place/794
birthPlace	000166239	Dubăsari (Moldova)	14528	http://geo-kima.org/place/14528
birthPlace	000166243	Tiberias (Israel)	807	http://geo-kima.org/place/807
birthPlace	000166257	Kołbiel (Poland)	22139	http://geo-kima.org/place/22139
birthPlace	000166268	Cherkazy	TBA	
birthPlace	000166283	Tel Aviv-Yafo (Israel)	272	http://geo-kima.org/place/272
birthPlace	000166284	Tel Aviv-Yafo (Israel)	272	http://geo-kima.org/place/272
birthPlace	000166290	Karolin	TBA	
birthPlace	000166294	Gorlice (Poland)	923	http://geo-kima.org/place/923
birthPlace	000166295	Tykocin (Poland)	19001	http://geo-kima.org/place/19001
birthPlace	000166320	Haradok (Belarus)	22679	http://geo-kima.org/place/22679
birthPlace	000166441	Gologory	TBA	
birthPlace	000166483	Drogichyn	TBA	
birthPlace	000166506	Łódź (Poland)	179	http://geo-kima.org/place/179
birthPlace	000166534	Tehran (Iran)	808	http://geo-kima.org/place/808
birthPlace	000166535	Orlia	TBA	
birthPlace	000166541	Z︠H︡uravno (Ukraine)	18295	http://geo-kima.org/place/18295
birthPlace	000166572	Warsaw (Poland)	953	http://geo-kima.org/place/953
birthPlace	000166582	Kielce (Poland)	398	http://geo-kima.org/place/398
birthPlace	000166594	Onuskis	TBA	
